"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"	"ERR1906199.fastq.gz"	"ERR1906200.fastq.gz"	"ERR1906201.fastq.gz"	"ERR1906202.fastq.gz"	"ERR1906203.fastq.gz"	"ERR1906204.fastq.gz"	"ERR1906205.fastq.gz"	"ERR1906206.fastq.gz"	"ERR1906207.fastq.gz"	"ERR1906208.fastq.gz"	"ERR1906209.fastq.gz"	"ERR1906210.fastq.gz"	"ERR1906211.fastq.gz"	"ERR1906212.fastq.gz"	"ERR1906213.fastq.gz"	"ERR1906214.fastq.gz"	"ERR1906215.fastq.gz"	"ERR1906216.fastq.gz"	"ERR1906217.fastq.gz"	"ERR1906218.fastq.gz"	"ERR1906219.fastq.gz"	"ERR1906220.fastq.gz"	"ERR1906221.fastq.gz"	"ERR1906222.fastq.gz"	"ERR1906223.fastq.gz"	"ERR1906224.fastq.gz"	"ERR1906225.fastq.gz"	"ERR1906226.fastq.gz"	"ERR1906227.fastq.gz"	"ERR1906228.fastq.gz"	"ERR1906229.fastq.gz"	"ERR1906230.fastq.gz"	"ERR1906231.fastq.gz"	"ERR1906232.fastq.gz"	"ERR1906233.fastq.gz"	"ERR1906234.fastq.gz"	"ERR1906235.fastq.gz"	"ERR1906236.fastq.gz"	"ERR1906237.fastq.gz"	"ERR1906238.fastq.gz"	"ERR1906239.fastq.gz"	"ERR1906240.fastq.gz"	"ERR1906241.fastq.gz"	"ERR1906242.fastq.gz"	"ERR1906243.fastq.gz"	"ERR1906244.fastq.gz"	"ERR1906245.fastq.gz"	"ERR1906246.fastq.gz"	"ERR1906247.fastq.gz"	"ERR1906248.fastq.gz"	"ERR1906249.fastq.gz"	"ERR1906250.fastq.gz"	"ERR1906251.fastq.gz"	"ERR1906252.fastq.gz"	"ERR1906253.fastq.gz"	"ERR1906254.fastq.gz"	"ERR1906255.fastq.gz"	"ERR1906256.fastq.gz"	"ERR1906257.fastq.gz"	"ERR1906258.fastq.gz"	"ERR1906259.fastq.gz"	"ERR1906260.fastq.gz"	"ERR1906261.fastq.gz"	"ERR1906262.fastq.gz"	"ERR1906263.fastq.gz"	"ERR1906264.fastq.gz"	"ERR1906265.fastq.gz"	"ERR1906266.fastq.gz"	"ERR1906267.fastq.gz"	"ERR1906268.fastq.gz"	"ERR1906269.fastq.gz"	"ERR1906270.fastq.gz"	"ERR1906271.fastq.gz"	"ERR1906272.fastq.gz"	"ERR1906273.fastq.gz"	"ERR1906274.fastq.gz"	"ERR1906275.fastq.gz"	"ERR1906276.fastq.gz"	"ERR1906277.fastq.gz"	"ERR1906278.fastq.gz"	"ERR1906279.fastq.gz"	"ERR1906280.fastq.gz"	"ERR1906281.fastq.gz"
"DARS"	463.942894507461	24.5321297872496	61.9275569681543	63.6159619659239	116.006842607757	167.444208763136	91.2123009066785	243.858625899967	68.6154674474204	123.468607617312	143.662530637355	88.5341779186856	166.819027237664	455.897514950271	142.582198079832	66.0398418407838	112.237516490916	154.586172387909	127.594594744607	171.389884545746	213.099048857124	232.648298341707	117.421016167084	124.487340602449	145.444766714224	69.6965664036079	61.56033976783	87.2887669856496	53.1245808295724	250.40159205196	146.05927528222	271.311526395681	75.0146191138702	123.866930541083	365.297533087215	101.135622354591	153.732423750701	109.189453280745	280.024600854398	140.769125021137	159.190175419538	110.965527916413	111.392412923013	147.602222601367	150.05174098072	172.624770512722	132.730613745443	98.2688404074113	184.693103660018	319.176233780366	118.225671512814	69.040321688922	143.447630684721	73.8413843654632	112.694052708136	75.3576738279505	112.635348800989	54.2865818395092	68.2835217335381	199.121672669094	159.069083286957	122.624455998638	393.080185799648	50.6094364652202	51.281334376742	53.3678660369809	124.327140601359	51.8958055666127	81.9257222570559	475.026778016172	77.0837745518317	139.946931890436	145.838269573914	203.068153387124	95.1735263334428	246.779157863798	47.3607575221792	292.061279689086	92.1001954390667	114.888798294692	134.049874427866	155.610232240738	178.407217700546	139.927841258612	48.8548029959504	382.448423273639	111.053312143943	78.2859565694779	187.721066529791	161.163699497123	72.3773619978632	64.6308170431901	128.390701638917	43.7679154805519	137.661088994914	206.070127843845	28.8307617021006	62.6233117434444	111.31243593884	166.942126213111	41.3694300915743	116.710159925947	125.89715055711	109.829757679739	120.571545886773	106.931231323824	84.8672944160458	124.131695183927	127.927557837909	193.915077268837	110.744945407246	48.5181796513929	102.681395241182	104.235170618025	143.024934681522	260.943017811714	199.565222978999	125.344314648282	80.1329306017115	77.942177152037	233.907388692106	177.294511910872	97.7493262834121	134.301495630582	176.953871441203	134.786762154963	135.73545968721	247.314196048647	173.020612918826	281.145280545811	261.633250801659	228.200177996592	140.658646464626	383.439105475071	214.972012869875	220.023751488235	168.234987292994	155.959336689396	184.782510249611	239.86575525748	196.10258377876	217.156161746388	222.53600576773	153.607472530349	153.676228460161	221.579157850247
"DAZAP1"	128.743949568279	78.9797415099708	30.6536269805308	63.6537275685141	134.052088678738	229.514792219629	37.2920169346695	118.113113089799	182.156636612261	82.6445160756738	100.365212808163	123.779434050674	68.6538814770514	178.606873656475	208.976779261674	185.902130334825	58.9959897368287	129.458476668983	176.688386781528	117.506763821805	64.3700563928584	132.076966141614	76.0908256148567	76.7197620452463	163.132048598197	40.3322980778799	57.7319845472595	81.8286674323101	76.1026717885528	118.04691045905	58.1938092898418	145.578009973605	56.4461223377646	66.4953210254592	119.78943774097	77.4984422022191	144.200787765777	76.1999859573525	116.668508612186	65.2442135775254	113.1798859853	72.9016830882644	48.4583019304421	134.351216856692	217.137507324256	79.3805467067981	159.547943193701	51.8960105402494	103.38868068538	179.238968799147	90.8363282980742	45.8183404783966	116.164228546699	85.9654872121576	89.4655515197783	63.5824800685515	148.988566149609	29.4537090703737	96.4346764413591	148.30438588874	146.09615023794	142.201953977214	152.202188012712	56.390444386462	78.8027953717356	109.252513235565	94.2746433419184	32.1016150095242	69.6556351453448	207.08771019307	57.1778894822165	109.554844224715	109.520833517745	108.120522991509	45.464447641785	128.763836094034	43.6143881230856	262.969533243661	65.6270446890238	58.4217679695819	78.0030256449491	116.082584719433	102.896669095662	109.37420659657	47.9480131271197	261.425437230612	85.7475103438349	82.807437272946	141.483370137502	129.866807806286	61.8414294082773	59.1408315762789	113.409376250268	53.2080920386692	127.370594002673	130.106555602432	19.8645784247792	42.7751857835429	67.8623586269962	103.973832855314	26.8808247654688	70.3266144591077	72.6240661613019	68.8359616884565	76.9451685462674	69.3889336696359	56.7122415647567	81.9858999519129	78.4123978405272	112.385748462639	129.233246615265	62.8284804784781	133.491884591614	119.77260695535	118.976471458756	206.982236288662	170.525655343731	71.3291148479285	64.3267695395146	63.269110125668	138.623311015935	120.876145823395	84.7529752669225	147.668503726617	180.891127532797	94.4808241187202	106.623940021316	175.29827739661	126.262808083957	223.268976414666	219.464952962432	166.126263928152	109.449517708323	291.75091552292	141.828055445724	118.096382368206	88.7200950044468	113.318619253973	121.893189071068	154.307494244856	80.2025150849838	105.450892158371	119.165005239834	127.382891895976	114.214040120349	185.967845848731
"DCN"	13.5450480194765	4.4768452953099	17.6016091877685	9.07689135225539	30.9945786873601	4.63911738672182	45.5489820952542	8.14891811074419	12.5972049635017	15.4547349503822	6.39590247168295	22.101869023358	8.92731327608746	9.92466832490765	11.7840629922253	24.0414934186986	2.25491595069723	24.5911158269623	24.4537552646312	17.2674577942943	9.53712827944441	32.6044426672472	11.1000646848381	13.5385997131987	16.5751562408145	6.29144455884212	12.4522691719469	21.1853819124939	19.6262860455991	19.6334725794475	797.430509182608	11.6913866129379	26.3611963273386	28.419356213274	2.74154550814182	22.3408704343397	4.58045362441251	9.65924438571274	14.4934616382007	4.32219578417665	21.228471956272	8.29004779406277	16.887955153773	23.25466818985	6.31004694945738	25.2608600923701	33.4395728226477	16.1251075278665	4.99421113669903	4.29433689982971	10.2095782342784	11.2798663327981	22.1067582853892	12.9353351548957	3.26322087327589	74.4694586484468	65.5280824762501	4.64462599539869	16.4786913180521	19.0163407900058	24.2842180099462	11.3900002165334	6.05910034802377	5.71635877463693	8.90963357959897	8.731655803628	30.5728797860339	2.17702245430658	11.3542699114573	79.5470753362694	6.49860134387868	8.83640300454902	19.2402639635372	6.48932854005065	3.72542390218833	17.9795132746363	6.27412676594834	55.0274423542374	7.27925144976287	20.8178427435902	22.6526998428131	15.5642872684487	29.6456706150666	19.0875874576025	3.19180833957276	69.1997156347526	24.040776424956	20.1702250664296	36.878305557397	26.7571021571663	14.2150079358381	3.19997350195736	14.5922224731425	3.81935341732629	26.6348266577677	9.96008782735198	1.97735375187335	1.9857936585595	2.72108486715585	21.6290624581881	3.96327659867767	27.7874653151829	35.3871102803676	31.0937548834332	7.38694959492883	12.1440161947798	7.56759075780501	7.14252163827793	6.68261215705034	11.8746981894968	24.0945181512439	7.3683450757883	38.4559048110184	5.80848592322037	10.8778166192067	18.3546253925383	17.0027258437404	10.5531559418427	4.70796201866996	7.90808232623611	54.5140732270934	23.7219299335916	11.172376997596	10.3321820335378	19.3404482462254	15.9098329027695	26.2628036197696	42.096913770637	20.1305284087957	46.9066040230375	36.9229081678366	17.5083436783056	14.8313893799557	39.1677159226958	24.0449568956542	22.5607121101676	16.2632008048704	9.20290737924668	10.0607650102913	31.1194094813314	6.78537162753987	18.6405550514359	19.3409953976688	12.1462083807676	30.3000313033507	34.7785069360848
"DDT"	101.218323646954	4.7000806682463	30.3298997595045	36.4752215226642	41.723236377975	127.24564866671	15.6215470914795	105.230345088364	54.6527200476992	59.4608570481573	48.6329526028863	47.6543734256621	40.5838674405427	138.784867940017	82.9827865579169	52.2391729535932	30.4193093399149	62.8357134777997	65.1122363952206	52.5370098867553	29.6279312617511	61.476407260063	43.0370552547358	55.6253085766605	110.712738359253	30.6434351682455	50.1653547449174	45.2611187870997	28.9047300624572	113.742984150127	28.0585021852469	64.9296644117001	27.5726759918503	24.1728985837262	91.1416146791857	85.9112473777899	110.00947349329	55.7018746665761	110.430635733982	65.2251900075031	72.4088694356255	25.0527934739596	34.4921248508418	79.0801613263452	113.715739970607	17.1372815973778	33.2188798708069	33.7926152287623	49.0577410966265	119.126575383631	63.4754551392223	40.0594826275308	29.7136031251451	22.1007324284032	31.7852074053159	41.7276578453576	42.8647773852155	72.6646393636078	30.2587120558519	48.6959458575377	37.3141991877126	155.038740610492	195.382717454853	12.4836818924083	48.4016952646382	56.0578999887346	48.4432900850597	13.8347633190696	20.0488523426167	116.039784582141	11.8608409546032	26.439247249386	49.9009817206133	38.1591021298203	14.4428264077455	90.9166098066639	25.5408493218776	123.241001370795	28.5840665191392	26.9763775457241	39.0056987891853	70.4617702543461	59.4340228627783	61.1523576071425	17.3623920978733	160.975547399097	52.2385587685145	35.7098685811091	53.884304419697	95.6707736681469	42.8593883110524	41.3335330391263	85.8749563334034	34.6544056915618	92.4911473405143	90.4255177035325	11.396909731524	7.41126244621817	81.8719411116947	115.8820609101	8.60342271573821	175.390715826712	111.759385727246	138.85169662108	48.2845991200206	45.6302193933932	55.0727174268045	26.8768625430682	32.6734226813965	118.943416151857	52.7376219256771	28.5866141544659	61.8742063110356	42.7123077398368	43.2756448390065	37.1870733385972	71.0557937332175	45.3246017995723	43.5106851096551	55.1417115691281	101.606635929122	83.7955500884455	26.501122623146	28.1222573804208	42.3252813641509	60.5665621164753	55.6583124648231	95.5424970720082	61.2933503635054	74.9046963744133	60.4761106527253	112.013867649564	69.2570390723998	151.283400517371	87.4863533305573	66.2803117221518	62.82857409277	59.9391902650388	43.1734302946761	96.3399288404648	43.5948017528565	54.5688951743479	60.7104113237264	52.5784614930018	34.6974077829314	69.0337062357554
"DDX17"	674.75657893668	121.067906884344	165.628252729959	340.701426258458	284.776107620868	867.068122048772	214.573973651222	760.81432044581	308.638154596738	222.133808094423	259.804161787566	291.260418440028	97.3079123992062	571.850484227861	985.322126216663	292.840634696469	103.016951385076	227.866003883786	315.469806940719	162.019298132772	192.528112336814	678.293446497731	221.161442294158	188.515267482587	887.813467047887	370.95743953236	167.150543102575	384.277865383386	375.266759980252	396.436744734725	172.264869333085	453.118167208261	165.695979517153	338.442424577536	496.957663469363	290.264413480468	911.259612027235	218.154692910668	742.575411895702	149.592154108353	210.608107938726	122.826153490049	200.355382803906	258.358242297529	829.56968746591	185.340578284085	280.281513002737	185.861762226913	106.015776780384	868.167543689112	228.254694724087	187.5997992989	363.373102612495	307.084864448183	87.5609115322178	102.450505356314	321.761898289792	118.418872883349	306.226004280372	267.135767255146	220.83892140284	855.801513830251	755.52411162364	100.10587583133	151.636620730574	167.64937723266	321.28400587502	118.374336874569	228.701308632994	723.398200311439	124.029119054219	230.757049938406	251.678366568759	346.29409619871	141.619936839126	462.534114842445	119.275344099279	989.772246146873	154.144643615632	206.1032706018	217.496172169468	265.267039091376	291.533368688026	282.443953825068	88.4701430708397	754.864166220042	277.409989957522	171.280880006113	443.326029567628	374.893202138192	216.62971542498	148.926992139841	362.74153421437	108.425090362059	412.657126106618	297.838430706873	47.1612710822047	100.025323763201	200.118293404443	320.354338317371	62.1292812118662	220.720953709695	236.757558271244	207.224835718007	161.147884791586	194.777960203749	171.776861267483	182.428391425659	181.968181269901	317.560644883269	415.780401616771	164.62812420092	434.107492444939	287.216146460177	342.561523099877	615.51650661459	565.088540768998	311.508097486709	256.330558055171	267.586970527818	727.008977016547	592.683067567969	258.702111004886	421.706319568401	519.085697808374	415.224694437152	460.108780077355	811.974388925271	412.844951713046	752.265477233898	709.965259589993	405.046220825509	280.829114243723	789.491860049041	387.740442303388	412.682323291985	299.112422468426	365.771370911756	460.296923535959	563.058350188996	326.534684738751	400.704065925939	508.298068492264	436.13492452216	449.543204111754	733.792646826691
"DDX50"	53.8794537588534	22.0969462618502	71.0912892981764	8.21627189871321	56.9294570972784	50.9620326518071	30.9416987731347	24.2239469280065	93.4525192984904	32.4280359370468	50.2201799092406	50.6279471994236	50.4048361900654	48.8390317548785	36.4942520231704	89.2984541087338	51.4363919982518	84.1834220216404	59.4625130067034	52.9649644170768	135.247647166288	58.5865129559581	35.062038808847	80.1617754463435	23.5280685610704	45.5880664423747	104.475131624232	17.8057394188488	9.3359937655303	67.0894641040161	23.923708247964	64.4868787819285	59.7157948788918	61.1114853667447	59.5800418742354	49.9549541387792	30.4478184067708	47.574240292262	43.6080868452282	82.466054201341	110.144412166191	43.3152104856854	30.993965791013	97.9349708341239	29.5224190162116	73.8123651792082	34.953927474072	30.0663745008067	89.2319263546523	47.156688616512	40.5319326267936	15.2608580393235	42.4069670769943	48.6093791748987	51.5279731252228	24.5029811517194	53.6242929003563	34.4209958828384	26.242690318628	53.2749075563448	57.6316743797486	53.1673411297565	53.3649933359528	21.8342642094525	39.5527971275497	35.0856420979033	41.2445729220109	11.8350558172698	28.9098946485806	111.903068631448	16.0535161823937	49.7315056263807	50.9493814126333	40.4049719015784	19.1740488686927	59.6547981409468	20.54902475078	123.139671189643	24.9733105249834	28.1635081226439	30.3460004435581	33.3284895428887	31.0172768599537	31.1386684600149	18.167371931319	107.946518149133	48.1487675243179	25.8446220978273	66.3745512163718	39.1588627824811	37.9955635005943	17.3641118180695	64.4231616442851	25.0575964989297	71.1898305251166	36.6154469142107	3.9749081577999	14.714834168824	27.4510264729008	41.968533391793	16.6641779281326	44.8360715758146	52.0582119529579	35.8082825298831	33.1418078524117	35.5260077755243	35.7265452454865	39.0245161501232	36.0196018592714	59.4313735557631	59.5526086910802	27.8870718066021	70.4309891534804	50.1069633976158	67.5394585727673	109.007948809009	84.4508058488902	50.6169880803661	44.178109274859	30.1352431957898	96.1461549493142	77.1200310687961	46.0027330424562	53.6767731118182	78.4603241511355	49.4774721778008	75.877406771053	129.123290435118	66.6015348198009	116.306667118934	110.285611451096	68.1422706799734	46.9157694609771	122.773560581773	71.7443021585738	70.7764827345261	61.2900287993234	47.9491544496395	57.2653960985108	69.226511599867	54.1845862996178	58.2462244332145	80.6271753389443	78.8705543915598	64.8491920686909	93.4218240933555
"DGAT2L6"	1.15043166527035	0.961839291231664	0.961839291231664	1.06805236009542	1.54004666349643	0.961839291231664	1.15036605699416	0.961839291231664	1.0115874069938	1.09348194274465	0.961839291231664	1.10499447294046	0.961839291231664	0.961839291231664	0.961839291231664	1.01130463545137	0.961839291231664	1.27081956423427	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	1.36853905081919	0.961839291231664	1.06274561537784	0.961839291231664	0.961839291231664	1.34133886534584	0.961839291231664	2.92025825891103	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	1.10089463098614	1.09836649748671	1.06245090431784	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	1.11917629848975	0.961839291231664	1.50289139337971	1.08153593547425	1.30293525762515	1.39596172552899	1.26602246474036	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	0.961839291231664	0.999563768451392	0.999563768451392	0.999563768451392	1.73587911139678	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	2.6581460287552	0.999563768451392	2.66790691079203	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	1.47800526405088	0.999563768451392	2.25880387478827	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392	0.999563768451392
"DGKH"	66.18902234699	9.15165670020487	1.38045930092135	3.23743410308275	10.4152949162595	9.74791582692493	3.10746563445095	37.1738091650428	7.4263560990671	16.7991522736599	15.4426784818006	11.7200711311322	11.1372078790951	60.779345368967	9.40770135837733	5.41894635874395	4.7351376352091	33.6748468564381	11.2748869851996	14.1307295116875	2.59303135625865	22.6644304803214	13.6646166329633	22.2611802573204	36.4764003726976	2.30312335829517	4.54376489881491	10.0182222986834	1.60630857242445	28.7892181715522	22.2461137441732	14.884860579065	12.3276015472512	2.64577042025412	76.1467987570416	32.9642960161821	23.4377478129214	13.4213081230437	24.4602874103313	3.23696646631016	20.1162191056028	12.6419061250879	4.037563449461	22.1162010337448	10.6879307324588	2.86349228527239	5.58833785602969	2.2632368806834	7.65252357781146	75.8916731252347	9.57939592590769	2.33947312490073	16.4396797739981	4.70164270719039	4.60350411106861	8.02054250793504	12.2289301423156	5.79364317764744	2.60921594820178	20.6135333043811	9.11853676926501	14.0805038266701	134.474360350692	1.42391303007418	2.97992307929352	2.50439949271121	6.83712827193382	4.41512467473433	6.6514833798351	14.492399958595	3.48608347536071	3.27785828784519	5.48862946678213	6.18826552874153	4.22869513458347	8.75229715450986	3.32254249883638	14.3391531490407	5.88394680772597	6.64358157770097	5.81584186718959	5.80532150031485	6.72619066945397	6.15006904691971	1.7750422531932	10.4447523264185	8.29799635357706	5.17954838501999	12.1065967589821	15.3203918068921	5.66545054881099	5.12761391108515	7.3440268414242	3.00632070069669	8.01252740612913	5.52670951109139	1.54643202905627	2.32423114453148	4.73362309320877	4.77603949971644	4.56567845409918	13.9409918591444	7.41804611110459	9.76028313148098	3.72188633898045	3.62062710277287	4.67485562528498	3.04566875235009	3.92440009864097	4.61556261136502	9.51730477541231	5.86075052479835	10.3526053537502	16.5035618496535	24.9842282755222	29.846106464073	19.14935591425	11.68000384542	9.20738375648672	10.3383784957745	23.1451331369275	22.0608038340412	10.0035794634229	15.0057114824607	17.2089321388817	7.66019573218908	8.49592463416121	15.4572464956951	52.0410610041733	90.4649950051607	95.3442735955945	31.6192937551923	27.5208242204813	61.1861489569812	45.9670737653095	63.647941411816	45.0934604078026	56.2825614406232	86.5753866432883	89.0753996511465	38.0254922422716	52.6123711750927	57.7515617927937	49.6894378652432	49.8139002562263	79.1391864328867
"DGKI"	1.36202999091874	2.01309835872651	3.04999685241423	2.53243395574192	1.17911987242632	1.98546757257455	1.13052714879538	1.91538871924009	1.38018430934634	1.65676133195883	1.27578774765965	1.30355615473882	1.52057915749933	2.2579051770094	1.13052714879538	1.31316453034967	1.5184354974465	1.72558682696841	4.16209077491692	2.05684889175833	1.29643004748809	1.13052714879538	1.45898940867586	3.0719241291664	1.41907297082826	2.00064180559667	1.4904320012564	2.96693620210632	1.22107033154901	4.21432220198698	73.0734964963702	1.13052714879538	1.13052714879538	1.30601329110265	1.13052714879538	2.59447547140481	1.66695879710359	2.57971618939653	1.13052714879538	1.24042673311034	1.7614780275793	1.24791661046309	1.92835469421847	2.90231373994884	1.47505408211173	2.33322628232912	3.30542167965751	1.79523343395941	1.13052714879538	1.77389948397061	1.45649351156714	1.31991034643848	1.36203862172752	4.56038511785969	1.27483446453074	22.2367216997022	1.96855763908683	1.28521389124673	2.85293246638955	1.94844434188752	2.19252119608368	1.27739318447843	1.13052714879538	1.01867376170475	1.01867376170475	1.01867376170475	2.15350290656056	1.12941205163363	1.12909238764793	2.4965097381594	1.28252165728711	1.26994637017571	1.73283337249519	1.08493631720235	1.08271403415349	1.29622041479166	1.32448540920343	5.58016020605496	4.83466507013134	5.77239045295838	6.71774179618124	1.01867376170475	1.01867376170475	1.01867376170475	1.01867376170475	1.37997057597824	1.01867376170475	1.01867376170475	1.01867376170475	3.13875685986852	1.01867376170475	2.50358592705135	1.01867376170475	1.31621598754597	1.01867376170475	1.01867376170475	1.01867376170475	1.01867376170475	1.01867376170475	1.01867376170475	1.01867376170475	1.01867376170475	1.01867376170475	1.01867376170475	1.01867376170475	1.01867376170475	1.01867376170475	5.13920050465696	3.08086280861948	4.17706169924248	1.01867376170475	1.01867376170475	1.01867376170475	1.82233302674233	1.32682519108141	1.87910604275153	1.01867376170475	1.31438744871261	1.01867376170475	1.21145622843393	1.14096399733189	1.20287072270465	1.01867376170475	1.01867376170475	1.01867376170475	1.01867376170475	1.01867376170475	1.01867376170475	6.81487769693425	10.9424324442019	8.37148273820681	2.58163321227682	1.01867376170475	2.7793435095926	7.96506678590288	7.41066780702754	6.14536573247226	11.7504278606969	8.34003641059826	10.4500049435348	3.51598958212663	2.44222421416824	4.32438284751954	9.22830158205015	13.0675617086222	10.6374066426287
"DHFR"	17.8000072405357	6.53932481097849	4.84509354643438	8.06338691683491	10.6677358171076	23.0196457753915	6.08493396129142	33.6209514230623	9.52696771713236	15.3496203536034	13.6656858350688	9.92644109370266	4.21489244031432	11.8827596404784	26.1334693274634	7.99451078324991	3.34386515323398	9.73340248763578	9.49350950878661	12.4431622378477	4.53577967484791	33.5710730212449	9.02023827760091	20.2727227477732	31.8227009128366	7.72986367122575	9.24305580827843	9.72706981145451	14.8289540928386	32.701256043525	12.6424019778506	10.2803534991417	9.58306185807968	5.46475282036312	25.927877968513	24.8813475133251	18.2957853066882	12.3795544682084	22.4270494600208	10.8423603447367	17.2299425270376	7.04243287721246	5.36391310771692	11.4938945838383	45.4540625130226	4.00002515203863	5.62683452801658	5.44201711396219	7.63241723986257	52.2170643304141	13.8803327300736	6.38125989831472	9.46156352301489	7.18488179927969	3.9220212331307	10.901261349472	9.35361282256	9.97383103859147	7.47594378370743	8.3729129852974	10.8646547910837	30.2452444754446	22.2113681467028	5.46151320040678	6.11704178176496	6.85622457828925	10.5313745914227	3.50151063651498	7.98659441649538	27.1954715298297	7.55509732473122	17.0354074023977	11.8569798447819	11.4404028612842	8.17331386081342	13.7709951990111	3.73707785043913	22.8188606174664	6.13862233869473	9.11720870160537	10.3064847785385	11.3031993553388	13.5836862518935	12.3766123527907	3.27442877527696	20.8688095003628	12.1384320262125	3.47364164417035	13.2358089643865	16.8715146812227	10.0428786448525	9.42553911432861	25.0529085108767	10.9747551425562	25.1233841557909	22.036060635303	3.72143029700751	7.7810986971339	6.93568319555138	9.83872634542541	6.85133151134351	6.99239883445879	5.66232405014523	4.95393550957671	4.80498202334	3.87724663605501	8.23329688368535	9.60127091149216	9.96728248457019	16.8186548945252	6.89318611797495	2.49095908372528	7.21510131554012	8.16913183463906	8.86951058736604	15.2051156643968	15.1503357506477	8.55971001211693	8.49282104454499	7.14687293326534	14.6178502201499	14.8132541922475	8.41602070209145	10.9578164598181	12.804392543126	17.1764490586292	13.954571900376	31.1094481029313	23.3439480295089	33.3323915295968	35.6312572925712	18.1771767256984	14.6304405908127	32.5826599545917	17.622700642584	15.939479467647	13.6419605097208	29.7815930555181	36.2080783964284	35.8785695603632	11.2997426647319	20.7714886622911	23.6373967149229	19.32685581946	19.8227938051411	25.0991755058401
